ticker,condition_text,scan_token,horizon,threshold,full_avg,full_hit,full_trades
BLPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,0.5,0.2546471899604459,0.5617977528089888,534
BLPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.0,0.2767397749996373,0.5602836879432624,423
BLPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.5,0.3538221172067632,0.550561797752809,267
BLPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,2.0,0.3252699288489135,0.5396825396825397,126
BLPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,0.5,0.2477121283529546,0.5547169811320755,530
BLPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.0,0.2831120551893908,0.5523114355231143,411
BLPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.5,0.3337689801698357,0.5426356589147286,258
BLPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,2.0,0.3170308230319157,0.5166666666666667,120
BTCFX,EEM<0 且 信用利差<0，买基金后2日平均回报,EEM_down,2,0.5,0.2206130489574513,0.5473684210526316,95
BTCFX,EEM<0 且 信用利差<0，买基金后2日平均回报,EEM_down,2,1.0,-1.183829654606555,0.25,4
BTCFX,EEM<0 且 信用利差<0，买基金后2日平均回报,EEM_down,2,1.5,,,0
BTCFX,EEM<0 且 信用利差<0，买基金后2日平均回报,EEM_down,2,2.0,,,0
CNPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,0.5,0.6409566724164183,0.6306306306306306,111
CNPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,1.0,0.3154345561109612,0.5588235294117647,34
CNPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,1.5,,,0
CNPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,2.0,,,0
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,XLK_big_down,1,0.5,0.326094877391186,0.5396039603960396,202
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,XLK_big_down,1,1.0,0.482006725074059,0.5668202764976958,217
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,XLK_big_down,1,1.5,0.4553200298104274,0.6,145
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,XLK_big_down,1,2.0,0.6405567242859266,0.6186440677966102,118
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,XLK_big_down,1,2.5,0.2173220827652229,0.5538461538461539,65
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,XLK_big_down,1,3.0,-0.3882216458225711,0.5294117647058824,17
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,0.5,0.1966373776687548,0.552901023890785,293
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,1.0,0.3083323392397962,0.5763888888888888,288
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,1.5,0.3271055785722782,0.5789473684210527,361
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,2.0,0.482006725074059,0.5668202764976958,217
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,2.5,-0.0045914688158783,0.5151515151515151,66
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,3.0,0.2663877875335625,0.5285714285714286,70
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,3.5,0.4851102168051046,0.5128205128205128,39
CYPIX,XLK<=-1% 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,4.0,0.4821778144047279,0.48,25
ENPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,0.5,0.3852609578256808,0.602996254681648,267
ENPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,1.0,0.3478052044713915,0.625,136
ENPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,1.5,0.2730458575647195,0.64,50
ENPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,2.0,,,0
ENPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,0.5,0.1828014704311856,0.5617977528089888,445
ENPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.0,0.1252072980022539,0.5732899022801303,307
ENPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.5,0.0350564133141878,0.5495049504950495,202
ENPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,2.0,-0.2135812988621361,0.514018691588785,107
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,XLC_down,2,0.5,0.2551927828667624,0.5924528301886792,265
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,XLC_down,2,1.0,0.1979858722239915,0.5808823529411765,136
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,XLC_down,2,1.5,0.263909806414577,0.58,50
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,XLC_down,2,2.0,,,0
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,0.5,0.2527481581981378,0.5741444866920152,263
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,1.0,0.3574918511299087,0.5955882352941176,136
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,1.5,0.0626299235698593,0.574468085106383,47
ENPSX,XLC<0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,2.0,,,0
ENPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,0.5,0.1796131937041805,0.5617977528089888,445
ENPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.0,0.1215336137362016,0.5732899022801303,307
ENPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.5,-0.021307024050726,0.5412371134020618,194
ENPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,2.0,-0.5056166346911221,0.4659090909090909,88
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,0.5,0.3488439430995711,0.5740740740740741,216
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,1.0,0.2268569914565416,0.6016483516483516,364
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,1.5,0.2591049452393602,0.5652173913043478,299
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,2.0,0.1878138772261126,0.5532786885245902,244
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,0.5,0.1651843533281948,0.5777202072538861,386
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,1.0,0.1024777142770942,0.5576923076923077,52
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,1.5,,,0
FNPIX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,2.0,,,0
FNPIX,XLV<0 且 VIX5d>=10.0%，买基金后2日平均回报,XLV_down,2,0.5,0.2534240639848671,0.59375,384
FNPIX,XLV<0 且 VIX5d>=10.0%，买基金后2日平均回报,XLV_down,2,1.0,0.2130518764371364,0.5957446808510638,188
FNPIX,XLV<0 且 VIX5d>=10.0%，买基金后2日平均回报,XLV_down,2,1.5,,,0
FNPIX,XLV<0 且 VIX5d>=10.0%，买基金后2日平均回报,XLV_down,2,2.0,,,0
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,0.5,0.2490457775074017,0.5701357466063348,221
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,1.0,0.231067007291147,0.5882352941176471,391
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,1.5,0.2536789433829338,0.5636942675159236,314
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,GDX_up,1,2.0,0.162324269789167,0.55,260
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,0.5,0.1614956753906338,0.5751295336787565,386
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,1.0,0.1057351290441465,0.5384615384615384,52
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,1.5,,,0
FNPSX,GDX>0 且 收益率曲线>0，买基金第二天,ext_yld_curve_proxy_up,1,2.0,,,0
GVPSX,TLT<0 且 该基金连续3日下跌，买基金第二天,TLT_down,1,0.5,0.2443121800731838,0.6111111111111112,180
GVPSX,TLT<0 且 该基金连续3日下跌，买基金第二天,TLT_down,1,1.0,0.2405509116858663,0.6363636363636364,22
GVPSX,TLT<0 且 该基金连续3日下跌，买基金第二天,TLT_down,1,1.5,,,0
GVPSX,TLT<0 且 该基金连续3日下跌，买基金第二天,TLT_down,1,2.0,,,0
INPSX,IWM<0 且 美元/黄金<=-1.0%，买基金第二天,IWM_down,1,0.5,1.1018792411857434,0.6761904761904762,105
INPSX,IWM<0 且 美元/黄金<=-1.0%，买基金第二天,IWM_down,1,1.0,0.7247225937217527,0.66,50
INPSX,IWM<0 且 美元/黄金<=-1.0%，买基金第二天,IWM_down,1,1.5,0.9471506171511352,0.6428571428571429,28
INPSX,IWM<0 且 美元/黄金<=-1.0%，买基金第二天,IWM_down,1,2.0,,,0
LVPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,0.5,0.4500829303117665,0.647887323943662,142
LVPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,1.0,0.5498613621222616,0.5882352941176471,34
LVPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,1.5,,,0
LVPIX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,2.0,,,0
LVPSX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,0.5,0.4492830489778721,0.6357142857142857,140
LVPSX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,1.0,0.5452949494603149,0.5882352941176471,34
LVPSX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,1.5,,,0
LVPSX,XLV<0 且 美元/黄金<=-1.0%，买基金第二天,XLV_down,1,2.0,,,0
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,8.0,0.3641556358928234,0.5591985428051002,549
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,8.5,0.3741964236020716,0.558766859344894,519
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,9.0,0.3907070449978281,0.556420233463035,514
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,9.5,0.3897212200975094,0.5577689243027888,502
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,10.0,0.3888612605997276,0.556935817805383,483
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,10.5,0.384447122038726,0.5562770562770563,462
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,11.0,0.3317724618948245,0.5469483568075117,426
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,11.5,0.3565028111502725,0.5547619047619048,420
PMPIX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,12.0,0.3611644385337981,0.5538847117794486,399
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,0.5,0.2505590415393089,0.524904214559387,1044
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,1.0,0.3488190415928531,0.5429262394195888,827
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,1.5,0.4111508542449116,0.5396341463414634,656
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,2.0,0.5729399031604261,0.5527831094049904,521
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,2.5,0.5570624053071608,0.5599022004889975,409
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,3.0,0.2453019539151499,0.558641975308642,324
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,3.5,0.1155375771098601,0.5236051502145923,233
PMPIX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,4.0,-0.2356071165210674,0.46875,160
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,8.0,0.3910090620621216,0.5591985428051002,549
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,8.5,0.4026883451138889,0.558766859344894,519
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,9.0,0.419537446879328,0.556420233463035,514
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,9.5,0.4193382172061599,0.5577689243027888,502
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,10.0,0.4196450042643785,0.556935817805383,483
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,10.5,0.4168614971355246,0.5562770562770563,462
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,11.0,0.3672771891670817,0.5469483568075117,426
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,11.5,0.3924819962928717,0.5547619047619048,420
PMPSX,TIP>0 且 VIX5d>=10.0%，买基金后3日平均回报,ext_vix_5dchg_ge10,3,12.0,0.3993673927750918,0.5538847117794486,399
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,ext_sect_rotation_up,1,0.5,0.6301292656566754,0.5583941605839416,274
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,ext_sect_rotation_up,1,1.0,0.7646688308281625,0.5619834710743802,121
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,ext_sect_rotation_up,1,1.5,0.6803741479023864,0.5483870967741935,31
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,ext_sect_rotation_up,1,2.0,,,0
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,0.5,0.2425100318576284,0.5205348615090736,1047
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,1.0,0.3451282377090879,0.5392986698911729,827
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,1.5,0.4180549585497773,0.5411585365853658,656
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,2.0,0.5827151396860079,0.5542857142857143,525
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,2.5,0.5671107641024137,0.5612745098039216,408
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,3.0,0.2627067192626932,0.5617283950617284,324
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,3.5,0.0466834211099544,0.5173913043478261,230
PMPSX,板块轮动>0 且 该基金当日回报<=-2%，买基金第二天,self_big_down,1,4.0,-0.2107993344119551,0.4714285714285714,140
REPIX,GDX>0 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,0.5,0.4836146442314473,0.5625,208
REPIX,GDX>0 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,1.0,0.1918040522317274,0.5344827586206896,232
REPIX,GDX>0 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,1.5,0.1093718896017788,0.5331858407079646,452
REPIX,GDX>0 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,2.0,0.1204941275994435,0.5409836065573771,427
SMPSX,XLV<0 且 美元/黄金<0，买基金后2日平均回报,ext_usd_gold_ratio_down,2,0.5,0.3416730211326129,0.584493041749503,503
SMPSX,XLV<0 且 美元/黄金<0，买基金后2日平均回报,ext_usd_gold_ratio_down,2,1.0,0.4028663499387346,0.6124031007751938,258
SMPSX,XLV<0 且 美元/黄金<0，买基金后2日平均回报,ext_usd_gold_ratio_down,2,1.5,0.2840251512556461,0.6111111111111112,36
SMPSX,XLV<0 且 美元/黄金<0，买基金后2日平均回报,ext_usd_gold_ratio_down,2,2.0,0.16937129549167,0.65625,32
SMPSX,VIX5d>0 且 该基金当日回报<0，买基金第二天,self_down,1,0.5,0.758588500289271,0.5700712589073634,421
SMPSX,VIX5d>0 且 该基金当日回报<0，买基金第二天,self_down,1,1.0,0.7299385234460118,0.5587188612099644,281
SMPSX,VIX5d>0 且 该基金当日回报<0，买基金第二天,self_down,1,1.5,0.8606016293498845,0.5521739130434783,230
SMPSX,VIX5d>0 且 该基金当日回报<0，买基金第二天,self_down,1,2.0,0.8233503471554486,0.5508474576271186,236
TEPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,0.5,0.215136586326659,0.5634328358208955,268
TEPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,1.0,0.1321102648117322,0.5514705882352942,136
TEPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,1.5,-0.3316361819711002,0.46,50
TEPIX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,2.0,,,0
TEPSX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,0.5,0.2036452878719548,0.5475285171102662,263
TEPSX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,1.0,0.1564476394536827,0.5367647058823529,136
TEPSX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,1.5,-0.3373200190626139,0.44,50
TEPSX,XLC<0 且 板块轮动<0，买基金第二天,XLC_down,1,2.0,,,0
UAPIX,XLK<0 且 股债相关<0，买基金第二天,XLK_down,1,0.5,0.4349825816308682,0.5570032573289903,921
UAPIX,XLK<0 且 股债相关<0，买基金第二天,XLK_down,1,1.0,0.402940407970536,0.5436893203883495,515
UAPIX,XLK<0 且 股债相关<0，买基金第二天,XLK_down,1,1.5,0.3961801414831846,0.5482758620689655,290
UAPIX,XLK<0 且 股债相关<0，买基金第二天,XLK_down,1,2.0,0.3386919118601759,0.5151515151515151,132
UBPIX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,0.5,0.3710100160200778,0.5573248407643312,314
UBPIX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,1.0,0.4025783613635576,0.5526315789473685,228
UBPIX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,1.5,0.4636230993398079,0.5586592178770949,179
UBPIX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,2.0,0.469282409431636,0.5378151260504201,119
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,0.5,0.258171853015116,0.5476190476190477,882
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,1.0,0.4370715593347077,0.5680272108843537,588
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,1.5,0.3781526358987684,0.5756756756756757,370
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,2.0,0.2848197880674817,0.5743589743589743,195
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,2.5,-0.4223417718550106,0.5421686746987951,83
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,3.0,-1.86407766990291,0.0,1
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,0.5,0.4194488978221843,0.5684575389948007,577
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,1.0,0.3488396088814107,0.5640569395017794,562
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,1.5,0.2956945661652873,0.5622710622710623,546
UBPIX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,2.0,0.30101990329242,0.5663551401869159,535
UBPSX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,0.5,0.3666333891038851,0.554140127388535,314
UBPSX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,1.0,0.3976966729273045,0.5482456140350878,228
UBPSX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,1.5,0.461019232407754,0.553072625698324,179
UBPSX,GDX>0 且 板块轮动<=-0.5%，买基金后2日平均回报,GDX_up,2,2.0,0.4705442465060284,0.5378151260504201,119
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,0.5,0.2529222920879801,0.5515695067264574,892
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,1.0,0.4317610963477274,0.564625850340136,588
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,1.5,0.367120135947613,0.5702702702702702,370
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,2.0,0.2739179611358696,0.5692307692307692,195
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,2.5,-0.4301282355683483,0.5421686746987951,83
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,QQQ_big_down,1,3.0,-1.84275184275185,0.0,1
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,0.5,0.4142913118289105,0.5649913344887348,577
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,1.0,0.3440602365535066,0.5604982206405694,562
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,1.5,0.2905216573204499,0.5586080586080586,546
UBPSX,QQQ<=-1% 且 VIX>0，买基金第二天,ext_vix_chg_up,1,2.0,0.2960369450569045,0.5626168224299065,535
UDPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,0.5,0.4985856103226891,0.5542168674698795,498
UDPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.0,0.5005052122002251,0.5538461538461539,455
UDPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.5,0.4964506324588163,0.5527638190954773,398
UDPIX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,2.0,0.5803122547074383,0.5489614243323442,337
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,0.5,0.192437168832011,0.5601907032181168,839
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,1.0,0.2049533141725113,0.5725338491295938,517
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,1.5,0.1820423710538257,0.5678233438485805,317
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,2.0,-0.0568188967533799,0.5333333333333333,165
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,2.5,-0.2743822032898993,0.5294117647058824,68
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,3.0,,,0
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,0.5,0.2083634561127914,0.5739299610894941,514
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,1.0,0.1830130171506962,0.5697211155378487,502
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,1.5,0.1443819878508956,0.5696465696465697,481
UDPSX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,2.0,0.1550820176666477,0.5705263157894737,475
UDPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,0.5,0.4929543501704989,0.5531062124248497,499
UDPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.0,0.4835958502287571,0.5514223194748359,457
UDPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.5,0.4993274780792406,0.5525,400
UDPSX,XLV<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,2.0,0.5150810649659389,0.5476190476190477,336
UGPIX,FXY>0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,0.5,0.426988815276777,0.5816733067729084,251
