ticker,condition,horizon,source,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,IWM_up,1,single_scan,0.7853870435544101,427,0.7236533957845434,0.7868147373241262,206,0.6990291262135923,True,0.7853870435544101
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,HYG_up,1,single_scan,0.754846980424231,420,0.7404761904761905,0.8062026566463866,205,0.7463414634146341,True,0.754846980424231
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,JNK_up,1,single_scan,0.7506677260270329,429,0.7435897435897436,0.774322550653505,208,0.7451923076923077,True,0.7506677260270329
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,XLF_big_up,1,single_scan,0.7346096585874651,246,0.8252032520325203,0.9610443022337064,55,0.8545454545454545,True,0.7346096585874651
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,JNK_up,1,single_scan,0.7272916940177585,433,0.7182448036951501,0.7535712037473309,208,0.6778846153846154,True,0.7272916940177585
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,HYG_up,1,single_scan,0.7185064239659152,424,0.714622641509434,0.765559732812741,205,0.6780487804878049,True,0.7185064239659152
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,IWM_big_up,1,single_scan,0.7088295340328988,149,0.8993288590604027,0.7736246301643821,83,0.927710843373494,True,0.7088295340328988
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,QQQ_big_up,1,single_scan,0.7047212364059767,128,0.8515625,0.7361700787600026,75,0.8,True,0.7047212364059767
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,XLK_big_up,1,single_scan,0.7008636355766926,158,0.8037974683544303,0.6387028961103841,106,0.7641509433962265,True,0.7008636355766926
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,QQQ_big_up,1,single_scan,0.6987947148643102,298,0.8590604026845637,0.3797442632888465,74,0.7027027027027027,True,0.6987947148643102
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,QQQ_big_up,1,single_scan,0.6828139931600382,137,0.9051094890510948,0.6996603073566029,77,0.8831168831168831,True,0.6828139931600382
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,EEM_up,1,single_scan,0.6695516926699322,416,0.6995192307692307,0.7019163461404834,209,0.6746411483253588,True,0.6695516926699322
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,IWM_big_up,1,single_scan,0.6518128915432988,138,0.7898550724637681,0.7481805218122703,86,0.8255813953488372,True,0.6518128915432988
INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD,IWM_big_up,1,single_scan,0.6446090561197911,153,0.7908496732026143,0.6907761159391713,83,0.7831325301204819,True,0.6446090561197911
INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD,IWM_big_up,1,single_scan,0.6419867627585958,154,0.7922077922077922,0.6880982276100884,83,0.7831325301204819,True,0.6419867627585958
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,IWM_big_up,1,single_scan,0.6270811484420477,342,0.8187134502923976,0.5741764805347812,83,0.8072289156626506,True,0.6270811484420477
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,XLK_big_up,1,single_scan,0.626877237165682,160,0.6875,0.7571295878979389,104,0.7019230769230769,True,0.626877237165682
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,GDX_big_up,1,single_scan,0.6154451983149959,239,0.6736401673640168,0.6030985863718671,154,0.6558441558441559,True,0.6154451983149959
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,XLK_big_up,1,single_scan,0.6127948997749845,361,0.8088642659279779,0.2781299649398503,100,0.65,True,0.6127948997749845
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,IWM_big_up,1,single_scan,0.6104398305928582,143,0.8391608391608392,0.7367431259301839,81,0.8765432098765432,True,0.6104398305928582
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,XLK_big_up,1,single_scan,0.6082762927815205,168,0.8095238095238095,0.5781151877289318,103,0.7572815533980582,True,0.6082762927815205
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,IWM_big_up,1,single_scan,0.5917349185199547,132,0.7045454545454546,0.7962485382201363,81,0.7407407407407407,True,0.5917349185199547
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,XLK_big_up,1,single_scan,0.5875364196657075,179,0.8603351955307262,0.6002273701549046,106,0.839622641509434,True,0.5875364196657075
INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD,XLV_up,1,single_scan,0.5863427855498248,433,0.8314087759815243,0.6551273754194465,193,0.8186528497409327,True,0.5863427855498248
INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD,XLV_up,1,single_scan,0.5828343235419152,433,0.8314087759815243,0.652753338595399,193,0.8186528497409327,True,0.5828343235419152
SCHRODER ISF GLOBAL CITIES A ACC USD,IWM_big_up,1,single_scan,0.5781649514107096,154,0.7207792207792207,0.5401707731648986,86,0.7209302325581395,True,0.5781649514107096
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,EEM_big_up,1,single_scan,0.5758969947993975,228,0.8114035087719298,0.3869008515599554,71,0.7464788732394366,True,0.5758969947993975
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,SPY_big_up,2,single_scan,0.5487003266506923,153,0.7450980392156863,0.708191409174449,37,0.8648648648648649,True,0.5487003266506923
IFSL ARBION GLOBAL OPPORTUNITIES USD ACC USD,QQQ_big_up,1,single_scan,0.5445919272604836,174,0.8908045977011494,0.7462870914008372,77,0.9090909090909092,True,0.5445919272604836
IFSL ARBION GLOBAL OPPORTUNITIES USD ACC USD,IWM_big_up,1,single_scan,0.5363390485917415,196,0.8979591836734694,0.765755403364188,84,0.9642857142857144,True,0.5363390485917415
JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND A2 USD USD,IWM_big_up,1,single_scan,0.5262416368554784,151,0.7284768211920529,0.5362727311626796,83,0.7590361445783133,True,0.5262416368554784
ALLIANZ BEST STYLES GLOBAL EQUITY WT ACC USD,QQQ_up,1,single_scan,0.5196474349652135,122,0.7622950819672131,0.5196474349652135,122,0.7622950819672131,True,0.5196474349652135
PICTET-GLOBAL ENVIRONMENTAL OPPORTUNITIES HP ACC USD,XLK_big_up,1,single_scan,0.515670328693237,169,0.7100591715976331,0.5440613404352111,106,0.7169811320754716,True,0.515670328693237
PICTET-GLOBAL ENVIRONMENTAL OPPORTUNITIES HP ACC USD,IWM_big_up,1,single_scan,0.5110909452717188,137,0.7226277372262774,0.6107669935956124,83,0.7469879518072289,True,0.5110909452717188
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,XLF_up,1,single_scan,0.5027540685417903,417,0.6498800959232613,0.5223122348440791,201,0.6268656716417911,True,0.5027540685417903
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,QQQ_up,2,single_scan,0.5006747376668548,401,0.71571072319202,0.4839079083708777,206,0.6990291262135923,True,0.5006747376668548
JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND A2 USD USD,QQQ_big_up,1,single_scan,0.4997129657036873,134,0.664179104477612,0.3544932901144838,77,0.6493506493506493,True,0.4997129657036873
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,SPY_up,1,single_scan,0.4896689233034983,436,0.731651376146789,0.441715556117727,218,0.7018348623853211,True,0.4896689233034983
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,QQQ_up,2,single_scan,0.4895941703506277,397,0.7229219143576826,0.510582670081651,207,0.7101449275362319,True,0.4895941703506277
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,XLF_up,1,single_scan,0.4859823162389764,412,0.6674757281553398,0.4644523695409485,202,0.6782178217821783,True,0.4859823162389764
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,SLV_big_up,1,single_scan,0.4845078555043093,205,0.6439024390243903,0.5096864829271425,147,0.6258503401360545,True,0.4845078555043093
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,SPY_up,2,single_scan,0.4812036549909866,392,0.7066326530612245,0.4518066058537583,202,0.6831683168316832,True,0.4812036549909866
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,GDX_up,1,single_scan,0.4722629394649958,420,0.6428571428571429,0.475762365500132,214,0.6401869158878505,True,0.4722629394649958
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,XLK_up,2,single_scan,0.4717007721547964,413,0.6997578692493946,0.4388882175919451,217,0.6774193548387096,True,0.4717007721547964
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,GDX_big_up,1,single_scan,0.4716788545504011,243,0.6337448559670782,0.4364405144583349,154,0.6103896103896104,True,0.4716788545504011
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,SPY_big_up,2,single_scan,0.4708029195359759,156,0.8269230769230769,0.4008743639127122,40,0.8,True,0.4708029195359759
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,SPY_up,2,single_scan,0.4669038109090644,387,0.7260981912144703,0.459561775738965,203,0.7093596059113301,True,0.4669038109090644
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,QQQ_up,1,single_scan,0.4660344171190885,439,0.7198177676537585,0.3963838436366,220,0.6818181818181818,True,0.4660344171190885
IFSL ARBION GLOBAL OPPORTUNITIES USD ACC USD,XLK_big_up,1,single_scan,0.4654996528696766,212,0.839622641509434,0.5914404343846942,103,0.8543689320388349,True,0.4654996528696766
PICTET-GLOBAL ENVIRONMENTAL OPPORTUNITIES HP ACC USD,QQQ_big_up,1,single_scan,0.4617917833281338,124,0.6854838709677419,0.5308384447528682,77,0.6883116883116883,True,0.4617917833281338
INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD,QQQ_big_up,1,single_scan,0.4603645739003805,138,0.6956521739130435,0.3454564772399174,77,0.6103896103896104,True,0.4603645739003805
INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD,QQQ_big_up,1,single_scan,0.4584724959953839,137,0.6934306569343066,0.3481958879078161,77,0.6103896103896104,True,0.4584724959953839
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,IWM_up,1,single_scan,0.4547464833669145,447,0.814317673378076,0.4639512515711679,208,0.8076923076923077,True,0.4547464833669145
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,QQQ_big_up,2,single_scan,0.449804262875844,264,0.7575757575757576,0.5923742758375586,65,0.8615384615384616,True,0.449804262875844
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,XLK_up,2,single_scan,0.4491770818305368,409,0.6968215158924206,0.4607987718629407,218,0.6834862385321101,True,0.4491770818305368
ALLIANZ BEST STYLES GLOBAL EQUITY WT ACC USD,XLK_up,1,single_scan,0.4387468714685944,136,0.7132352941176471,0.4387468714685944,136,0.7132352941176471,True,0.4387468714685944
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,XLU_big_up,1,single_scan,0.4346959773200137,205,0.7024390243902439,0.2631171711459146,56,0.625,True,0.4346959773200137
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,SPY_up,1,single_scan,0.4335904535927569,460,0.8065217391304348,0.4659267405114432,212,0.8254716981132075,True,0.4335904535927569
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,EEM_up,1,single_scan,0.4304234714816338,413,0.6537530266343826,0.5067629200897883,206,0.6456310679611651,True,0.4304234714816338
BLACKROCK (LUX) SA GLOBAL MULTI-ASSET INCOME A2 USD ACC USD,QQQ_big_up,1,single_scan,0.4248389084680357,122,0.7295081967213115,0.51452656205602,77,0.7142857142857143,True,0.4248389084680357
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,SPY_big_up,1,single_scan,0.4239709094269997,161,0.6149068322981367,0.5660647300367525,37,0.6756756756756757,True,0.4239709094269997
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,IWM_up,1,single_scan,0.422076363912665,421,0.7007125890736342,0.3815282046475348,213,0.704225352112676,True,0.422076363912665
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,IWM_up,2,single_scan,0.4186496516152813,367,0.6893732970027248,0.4147769111383205,197,0.6852791878172588,True,0.4186496516152813
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,SPY_up,1,single_scan,0.4173165983997008,916,0.7237991266375546,0.2987207188577632,212,0.6509433962264151,True,0.4173165983997008
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,XLV_big_up,2,single_scan,0.4164610634973559,139,0.7913669064748201,0.32357533565957,65,0.7692307692307693,True,0.4164610634973559
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,HYG_up,1,single_scan,0.4149815958509392,439,0.7608200455580866,0.4731137782757951,206,0.7815533980582524,True,0.4149815958509392
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,GDX_big_up,1,single_scan,0.4138072785364904,243,0.6666666666666666,0.5219946349277759,152,0.6842105263157895,True,0.4138072785364904
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,JNK_up,1,single_scan,0.4131413888932085,450,0.7644444444444445,0.4726743532061653,209,0.784688995215311,True,0.4131413888932085
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,XLK_up,1,single_scan,0.4123881324158963,456,0.6885964912280702,0.3429079971429241,234,0.6538461538461539,True,0.4123881324158963
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,HYG_up,1,single_scan,0.4110230604067449,414,0.717391304347826,0.3501304384448792,209,0.6889952153110048,True,0.4110230604067449
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,XLF_big_up,2,single_scan,0.4081486593836493,232,0.7931034482758621,0.5622440054668073,54,0.9074074074074074,True,0.4081486593836493
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,EEM_big_up,2,single_scan,0.4080108914460538,206,0.7233009708737864,0.5506533600988393,66,0.8787878787878788,True,0.4080108914460538
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,EEM_up,2,single_scan,0.4054018198195491,358,0.6787709497206704,0.4398291086292774,204,0.6764705882352942,True,0.4054018198195491
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,JNK_up,1,single_scan,0.4044813423374552,428,0.719626168224299,0.3359053250743056,213,0.6901408450704225,True,0.4044813423374552
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,SPY_up,1,single_scan,0.4044479277438782,453,0.7439293598233996,0.4080138911875515,209,0.7081339712918661,True,0.4044479277438782
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,XLK_big_up,2,single_scan,0.4005058374488898,318,0.7421383647798742,0.4969381845220533,90,0.8444444444444444,True,0.4005058374488898
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,JNK_up,1,single_scan,0.3992201658907202,876,0.7111872146118722,0.3443572413585246,205,0.6682926829268293,True,0.3992201658907202
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,HYG_up,1,single_scan,0.3981870140338007,861,0.7061556329849012,0.325309203452403,200,0.645,True,0.3981870140338007
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,IWM_up,1,single_scan,0.3953771389542644,869,0.7100115074798619,0.2773119725425329,208,0.6346153846153846,True,0.3953771389542644
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,IWM_up,2,single_scan,0.3940716223917534,369,0.6720867208672087,0.3618062391771372,195,0.6564102564102564,True,0.3940716223917534
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,IWM_up,1,single_scan,0.3928069286161925,414,0.6473429951690821,0.4865202456760745,203,0.6748768472906403,True,0.3928069286161925
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,SLV_up,1,single_scan,0.3918080749853972,415,0.6240963855421687,0.4253997317964703,218,0.6284403669724771,True,0.3918080749853972
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,LQD_up,1,single_scan,0.3908947918335182,416,0.6225961538461539,0.3814730559814269,199,0.6030150753768844,True,0.3908947918335182
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,XLE_big_up,1,single_scan,0.3857236554111614,140,0.5857142857142857,0.4349920877472762,93,0.6344086021505376,True,0.3857236554111614
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,EEM_up,1,single_scan,0.3851459491024366,440,0.7681818181818182,0.4124268895675245,211,0.7725118483412322,True,0.3851459491024366
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,XLF_up,1,single_scan,0.3849418255411618,438,0.7579908675799086,0.3861072848930012,203,0.7586206896551724,True,0.3849418255411618
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,XLV_up,1,single_scan,0.3830699615704438,856,0.6915887850467289,0.3158372877569413,193,0.616580310880829,True,0.3830699615704438
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,QQQ_up,1,single_scan,0.3823816660639263,433,0.628175519630485,0.4937709808082654,212,0.6650943396226415,True,0.3823816660639263
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,SPY_up,1,single_scan,0.3811603248627565,422,0.6350710900473934,0.4810526445370605,207,0.6714975845410628,True,0.3811603248627565
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,SPY_big_up,3,single_scan,0.3769135815937631,140,0.7571428571428571,0.5173377717294962,35,0.8,True,0.3769135815937631
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,IWM_up,1,single_scan,0.3760551093547653,441,0.7165532879818595,0.3772097733168341,205,0.7219512195121951,True,0.3760551093547653
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,QQQ_big_up,2,single_scan,0.3756383521300558,280,0.7857142857142857,0.2750188126000729,71,0.7464788732394366,True,0.3756383521300558
JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND A2 USD USD,XLK_big_up,1,single_scan,0.3748688427783115,175,0.6342857142857142,0.2584703615214541,106,0.6132075471698113,True,0.3748688427783115
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,IWM_big_up,2,single_scan,0.3728706449847333,127,0.8267716535433071,0.4252221713314291,79,0.8607594936708861,True,0.3728706449847333
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,EEM_big_up,1,single_scan,0.3688479011513419,216,0.6481481481481481,0.5298673052820603,66,0.7272727272727273,True,0.3688479011513419
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,QQQ_up,1,single_scan,0.3683901414734964,466,0.7489270386266095,0.409606913189431,216,0.7731481481481481,True,0.3683901414734964
POLAR CAPITAL GLOBAL TECH FD USD,SPY_big_up,1,single_scan,0.3676041504818103,165,0.6242424242424243,0.9527511095083524,40,0.7,True,0.3676041504818103
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,QQQ_up,1,single_scan,0.3671917748459692,464,0.7198275862068966,0.3798627663923363,213,0.6854460093896714,True,0.3671917748459692
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,EEM_up,1,single_scan,0.3667885643265751,416,0.6802884615384616,0.3060586411981256,216,0.6388888888888888,True,0.3667885643265751
SCHRODER ISF GLOBAL CITIES A ACC USD,IWM_up,1,single_scan,0.3667500421602185,455,0.6351648351648351,0.3025534713054117,213,0.6244131455399061,True,0.3667500421602185
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,XLE_big_up,1,single_scan,0.3658891413597808,142,0.5845070422535211,0.4787409849793639,93,0.6129032258064516,True,0.3658891413597808
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,XLF_up,1,single_scan,0.362765366401149,871,0.6739380022962113,0.3705329145730574,205,0.6390243902439025,True,0.362765366401149
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,XLK_up,1,single_scan,0.3623496630398466,451,0.6297117516629712,0.4687227467585864,224,0.6517857142857143,True,0.3623496630398466
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,XLV_up,1,single_scan,0.3611631824637439,426,0.7300469483568075,0.3375529759441484,193,0.6839378238341969,True,0.3611631824637439
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,HYG_up,2,single_scan,0.3610505143400144,365,0.6684931506849315,0.3861549445558924,196,0.6836734693877551,True,0.3610505143400144
SCHRODER ISF GLOBAL CITIES A ACC USD,XLV_up,1,single_scan,0.3584980587099308,438,0.6598173515981736,0.3517021596929943,199,0.6683417085427136,True,0.3584980587099308
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,XLK_up,3,single_scan,0.3582358718622754,367,0.6566757493188011,0.3428178758201246,209,0.6650717703349283,True,0.3582358718622754
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,UUP_down,1,single_scan,0.3579244546156394,344,0.6308139534883721,0.2315918343885482,180,0.6,True,0.3579244546156394
SCHRODER ISF GLOBAL CITIES A ACC USD,XLU_up,1,single_scan,0.3578476267321117,457,0.6564551422319475,0.3282754536829928,214,0.6635514018691588,True,0.3578476267321117
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,XLV_up,1,single_scan,0.3569403615410901,398,0.6130653266331658,0.2469211570329481,192,0.578125,True,0.3569403615410901
BLACKROCK GLOBAL DYNAMIC HIGH INCOME FUND D6 USD,IWM_big_up,1,single_scan,0.3567245784150345,140,0.7571428571428571,0.3985735059252814,83,0.7590361445783133,True,0.3567245784150345
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,JNK_up,2,single_scan,0.3557944444601683,381,0.6666666666666666,0.3520181824780795,198,0.6515151515151515,True,0.3557944444601683
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,UUP_down,1,single_scan,0.3546924848465602,353,0.6430594900849859,0.4340141301139474,181,0.6519337016574586,True,0.3546924848465602
INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD,IWM_up,1,single_scan,0.3544950860084699,452,0.6902654867256637,0.3388133276948029,207,0.642512077294686,True,0.3544950860084699
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,XLK_up,1,single_scan,0.3533519938102679,480,0.7166666666666667,0.3352132977713631,225,0.6666666666666666,True,0.3533519938102679
BLACKROCK GLOBAL DYNAMIC HIGH INCOME FUND D6 USD,QQQ_big_up,1,single_scan,0.3533113820758594,126,0.7777777777777778,0.3770420426406005,77,0.7662337662337663,True,0.3533113820758594
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,QQQ_big_up,1,single_scan,0.3524201135085434,278,0.6151079136690647,0.4533708520071542,66,0.6666666666666666,True,0.3524201135085434
INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD,IWM_up,1,single_scan,0.3518474487041654,452,0.6902654867256637,0.3361751436040567,207,0.642512077294686,True,0.3518474487041654
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,HYG_up,1,single_scan,0.3510124135000415,419,0.6276849642004774,0.4737919550186016,202,0.6633663366336634,True,0.3510124135000415
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,SPY_up,3,single_scan,0.3505251952226866,355,0.6676056338028169,0.3458050282191095,196,0.6785714285714286,True,0.3505251952226866
